provider,title,description,url,thumbnail,author,price,level,category,score,durationInMinutes,skills,lastUpdated
udemy,[리액트 1부] 만들고 비교하며 학습하는 리액트 (React),"리액트는 실무에서 가장 많이 찾는 인기있는 프론트엔드 기술입니다. 
리액트 기술을 이용해 어플리케이션을 빠르게 개발하고 유지 보수 가능한 코드를 만들어 보세요.",https://www.inflearn.com/course/만들면서-학습하는-리액트,https://cdn.inflearn.com/public/courses/326905/cover/739f7b4b-1a9f-478f-a6a8-1a13bf58cae3/326905-eng.png,김정환,"₩55,000₩44,000",초급,"프론트엔드, 웹 개발",4.8,8:44,"React,MVC",2022/08
udemy,AWS Certified Solutions Architect - Associate 자격증 준비하기,이 강의를 통해 AWS Certified Solutions Architect - Associate 자격증 준비와 AWS 서비스에 대한 전반적인 내용을 배울 수 있습니다.,https://www.inflearn.com/course/aws-자격증-어소시에이트,https://cdn.inflearn.com/public/courses/329086/cover/4faa8a80-0c3c-401e-944e-f21581807a4f/329086-eng.png,코드바나나,"₩148,500",초급,"데브옵스 · 인프라, 클라우드, 백엔드, 자격증",5.0,21:5,"AWS,네트워크",2023/11
inflearn,제대로 파는 Git & GitHub - by 얄코,"코알못도 따라올 수 있는 친절하고 쉬운 강좌!
udemy,https://www.inflearn.com/course/제대로-파는-깃,https://cdn.inflearn.com/public/courses/328284/cover/18612f29-4d6c-4804-a5e2-dc7e3a74b265/Git-GitHub--IFL.png,얄팍한 코딩사전,"₩44,000",입문,개발 도구,4.9,5:34,"Git,GitHub",2023/10
inflearn,쉽게 시작하는 쿠버네티스(v1.25),"쿠버네티스(☸)를 정말 시작하는 단계에서 필요한 내용을 담았습니다. 🧭
udemy,https://www.inflearn.com/course/쿠버네티스-쉽게시작,https://cdn.inflearn.com/public/courses/326651/cover/7f65731c-2407-4e9b-9cc9-ee400a13065e/326651-eng-3.png,조훈(Hoon Jo),"₩49,500",초급,"데브옵스 · 인프라, 클라우드, 백엔드",4.9,8:9,"Kubernetes,Docker",2023/01
inflearn,스프링 시큐리티 OAuth2 - Spring Boot 기반으로 개발하는 Spring Security OAuth2,"스프링 시큐리티 OAuth2의 기본 개념부터 API 사용법과 내부 아키텍처를 학습합니다. 아울러 OAuth2 Client, OAuth2 Resource Server, Authorization Server를 통합하여 연동하는 방법을 살펴보고 자체 인가 서버를 구축하며 이를 통해 OAuth2 서비스를 구현하는 방법을 학습하게 됩니다.",https://www.inflearn.com/course/정수원-스프링-시큐리티,https://cdn.inflearn.com/public/courses/329356/cover/5ac638b8-8310-48d2-9dbc-4776121834ef/329356-eng.png,정수원,"₩121,000₩96,800",중급이상,"백엔드, 웹 개발, 보안",4.9,44:31,"Java,Spring,Spring Boot,OAuth",2022/11
udemy,디자인 시스템 with 피그마,이 강의를 통해 디자인 시스템을 구축하고 내 디자인 작업물이 가지는 폭발적인 시너지를 느껴보세요.,https://www.inflearn.com/course/디자인-시스템-with-피그마,https://cdn.inflearn.com/public/courses/329506/cover/e517abf7-8899-42f6-92f9-dd34c9bf4ed8/thumb5.png,범쌤,"₩44,000",초급,"UX/UI, 프론트엔드, 디자인 툴",5.0,5:21,"Figma,Figma Tokens,디자인 시스템,아토믹 디자인",2022/11
inflearn,"풀스택을 위한 도커와 최신 서버 기술(리눅스, nginx, AWS, HTTPS, flask 배포) [풀스택 Part3]","본 강의는 풀스택 강의 시리즈 Part3 강의로 최신 서버 기술과 도커 기술을 탄탄하게 익히는 강의입니다. 본 강의는 실질적으로 도커를 내 기술 스택에 포함시킬 수 있도록, 도커의 다양한 옵션을 한땀한땀 테스트하고, 도커를 위해 이해가 필요한 리눅스등 관련 기술도 익히고, 실제 복잡한 서비스까지 만들어볼 수 있도록 꾸몄습니다.",https://www.inflearn.com/course/서버기술-풀스택-3,https://cdn.inflearn.com/public/courses/326771/cover/bc862b4d-abe6-4d80-a826-3a5324a9f998/326771-eng.png,잔재미코딩,"₩77,000",초급,"풀스택, 데브옵스 · 인프라",4.9,13:34,"Docker,네트워크,Linux",2023/07
udemy,진짜! 자바스크립트(Javascript) - 기초부터 고급까지,"🌟 자바스크립트의 기초부터 고급까지, 진짜! 자바스크립트 강의에서 시작하세요! 🌟",https://www.inflearn.com/course/진짜-자바스크립트-기초부터-고급까지,https://cdn.inflearn.com/public/courses/331739/cover/6a0f6b1a-8740-49d5-84ca-14011d1b2218/331739-eng.png,코딩맥스 CodingMax,"₩99,000",입문,"프로그래밍 언어, 웹 개발",4.7,35:33,"JavaScript,ES6,es5,객체지향",2023/11
inflearn,웹 애니메이션을 위한 GSAP 가이드 Part.03,"웹 애니메이션의 꽃, 스크롤 애니메이션! GSAP을 보다 강력하게 사용할 수 있는 ScrollTrigger에 대해 학습합니다.",https://www.inflearn.com/course/웹-애니메이션-gsap-3,https://cdn.inflearn.com/public/courses/331914/cover/c30e555b-6c11-4752-b429-04f112ab7386/331914-eng.jpeg,범쌤,"₩156,200",초급,"프론트엔드, 웹 퍼블리싱, 웹 개발",,13:43,"scrolltrigger,gsap,인터랙티브 웹,JavaScript,애니메이션",2023/11
udemy,자바 개발자를 위한 코틀린 입문(Java to Kotlin Starter Guide),"이 강의를 통해 Kotlin 언어의 특성과 배경, 문법과 동작 원리, 사용 용례, Java와 Kotlin을 함께 사용할 때에 주의할 점 등을 배울 수 있습니다.",https://www.inflearn.com/course/java-to-kotlin,https://cdn.inflearn.com/public/courses/328606/cover/b7a541f1-a587-4c1b-b333-a5969a331c84/328606-eng.png,최태현,"₩55,000",초급,"프로그래밍 언어, 백엔드",5.0,5:13,"Kotlin,Java,객체지향",2022/08
inflearn,스프링 배치 - Spring Boot 기반으로 개발하는 Spring Batch,초급에서 중~고급에 이르기까지 스프링 배치의 기본 개념부터 API 사용법과 내부 아키텍처 구조를 심도있게 다룹니다. 그리고 스프링 배치 각 기능의 흐름과 원리를 학습하게 되고 이를 바탕으로 다양한 배치 어플리케이션 개발을 위한 실무적 감각을 익히게 됩니다.,https://www.inflearn.com/course/스프링-배치,https://cdn.inflearn.com/public/courses/327744/cover/de286689-c862-424e-b99d-8407918be912/327744-eng.png,정수원,"₩99,000₩79,200",초급,"백엔드, 웹 개발",4.8,45:14,"Spring Batch,Spring Boot",2022/11
udemy,"Vue3 완벽 마스터: 기초부터 실전까지 - ""실전편""","Vue.js 3로 실전 프로젝트를 개발하며 Composition API의 사용법을 숙지합니다. 뿐만 아니라 본 강좌를 수강하면 ""Vue Router v4""와 ""Pinia"", ""Boostrap""에 대한 기술을 가져가실 수 있습니다.",https://www.inflearn.com/course/vue-완벽-실전,https://cdn.inflearn.com/public/courses/329014/cover/433a0fd8-4a5f-4e08-b659-56966e1aed67/002.png,짐코딩,"₩88,000",초급,"프론트엔드, 웹 개발",4.9,6:41,Vue.js,2022/06
inflearn,Practical Testing: 실용적인 테스트 가이드,"이 강의를 통해 실무에서 개발하는 방식 그대로, 깔끔하고 명료한 테스트 코드를 작성할 수 있게 됩니다. 테스트 코드가 왜 필요한지, 좋은 테스트 코드란 무엇인지 궁금하신 모든 분을 위한 강의입니다.",https://www.inflearn.com/course/practical-testing-실용적인-테스트-가이드,https://cdn.inflearn.com/public/courses/329295/cover/fdf8a8f7-d1d2-4019-b03c-dc3e8c69ea42/329295-eng.png,박우빈,"₩77,000",초급,"백엔드, 웹 개발",4.9,12:27,"소프트웨어 테스트,junit5,Mockito,Spring,JPA",2023/05
udemy,Vue 3 시작하기,Vue.js 최신 버전 Vue 3를 시작하는 분들을 위한 강좌입니다. Vue.js의 동작원리부터 실무 개발을 할 때 알아둬야 하는 기본 개념들을 배워보세요.,https://www.inflearn.com/course/vue-3-시작하기,https://cdn.inflearn.com/public/courses/332010/cover/fffd02eb-685e-44ab-aa0d-6788349338c5/332010-eng.png,장기효(캡틴판교),"₩44,000",초급,"프론트엔드, 웹 개발",5.0,3:38,"Vue.js,Vue 3,JavaScript",2023/10
inflearn,처음하는 SQL과 데이터베이스(MySQL) 부트캠프 [입문부터 활용까지] (2023년까지 업데이트),"이 강의를 통해 SQL과 데이터베이스의 이해, SQL 문법, 실제 활용을 위한 데이터베이스 설계, 프로그래밍을 통한 데이터베이스 활용, 데이터 분석 활용 사례까지 익힐 수 있습니다.",https://www.inflearn.com/course/sql-db-mysql-파이썬-데이터분석,https://cdn.inflearn.com/public/courses/324208/cover/99e2546c-6954-4e1e-a170-79c4b361e128/324208-eng.png,잔재미코딩,"₩66,000",초급,"데이터 분석, 데이터베이스",4.8,10:52,"Python,SQL,MySQL,DBMS/RDBMS,데이터 엔지니어링",2023/11
udemy,외워서 끝내는 네트워크 핵심이론 - 응용,"외워서 끝내는 네트워크 핵심이론 기초과정을 학습한 분들이 한 단계 깊은 이론들을 이해할 수 있도록 안내하는 강의입니다. 인터넷 공유기의 작동 원리인 NAT 기술을 비롯해 부하분산 시스템 원리, VPN 기술 원리 등 좀 더 깊은 이론들을 다룹니다. 이 강의 역시 '외워서' 끝내는 것이 목표입니다! 할 수 있습니다!",https://www.inflearn.com/course/네트워크-핵심이론-응용,https://cdn.inflearn.com/public/courses/329541/cover/7aacdec4-870c-4f72-a1a1-3112d2386bc0/329541-eng.jpg,널널한 개발자,"₩66,000",중급이상,"네트워크, 교양 · 기타, 보안",5.0,3:59,네트워크,2022/09
inflearn,Flutter로 SNS 앱 만들기,Flutter의 Provider / StateNotifier 상태 관리와 Firebase를 활용해서 SNS 앱을 제작합니다.,https://www.inflearn.com/course/flutter-sns앱-만들기,https://cdn.inflearn.com/public/courses/331937/cover/6033e241-7480-4d18-9d89-2ca0cb3a51ea/title.png,DEV MOO,"₩66,000₩49,500",초급,모바일 앱 개발,,13:28,"Flutter,dart,Firebase,Android",2023/11
udemy,스프링 시큐리티 - Spring Boot 기반으로 개발하는 Spring Security,초급에서 중.고급에 이르기까지 스프링 시큐리티의 기본 개념부터 API 사용법과 내부 아키텍처를 학습하게 되고 이를 바탕으로 실전 프로젝트를 완성해 나감으로써  스프링 시큐리티의 인증과 인가와 관련된 핵심적인 기술들을 익히게 됩니다.,https://www.inflearn.com/course/코어-스프링-시큐리티,https://cdn.inflearn.com/public/course-324591-cover/fd1a1901-d1cb-4cf3-8335-3783693eb545,정수원,"₩88,000₩70,400",중급이상,"백엔드, 웹 개발",4.8,20:58,"Java,Spring Boot,Spring Security",2023/10
inflearn,파이썬 알고리즘 문제풀이 입문(코딩테스트 대비),파이썬(Python)을 이용해 코딩 테스트 문제 풀이를 합니다.,https://www.inflearn.com/course/파이썬-알고리즘-문제풀이-코딩테스트,https://cdn.inflearn.com/public/courses/324412/course_cover/e856a66a-5166-477f-b485-9026fbaf09fc/ktw_algorithm.png,김태원,"₩77,000",입문,"알고리즘 · 자료구조, 프로그래밍 언어",4.8,26:49,"Python,코딩 테스트",2023/05
udemy,Flutter 중급 1편 - 클린 아키텍처,"플러터 앱에 클린 아키텍처를 적용하여 좀 더 나은 코드, 유지보수 하기 좋은 코드를 작성하는 방법을 배울 수 있습니다.
중급 이상으로 가기 위한 필수 강의입니다.",https://www.inflearn.com/course/플러터-중급,https://cdn.inflearn.com/public/courses/328068/cover/4229312e-1e80-4502-9a44-2228f06805a3/328068-eng.jpg,오준석,"₩121,000",중급이상,모바일 앱 개발,4.8,10:12,"Flutter,iOS,Android",2023/09
udemy,독하게 되새기는 C 프로그래밍,"이 강의는 컴파일러 이론, 스택프레임 구조, 멀티스레드, 가상메모리 구조, 보안 취약점과 시큐어 코딩 등 C언어 기초 공부가 끝난 분들을 위한 주제를 다룹니다. C/C++ 계열 전문가를 희망하거나 CS 전공자 혹은 그에 준하는 실력을 원하는 분들에게 강력히 권합니다!",https://www.inflearn.com/course/독하게-되새기는-c프로그래밍,https://cdn.inflearn.com/public/courses/330182/cover/e15823cf-d096-43b5-a182-a2345d1fcd7b/330182-eng.jpg,널널한 개발자,"₩110,000",중급이상,"프로그래밍 언어, 시스템, 기타",5.0,11:17,"C,kernel,secure-coding",2023/01
inflearn,[개정3판] Node.js 교과서 - 기본부터 프로젝트 실습까지,"노드가 무엇인지부터, 자바스크립트 최신 문법, 노드의 API, npm, 모듈 시스템, 데이터베이스, 테스팅 등을 배우고
udemy,https://www.inflearn.com/course/노드-js-교과서,https://cdn.inflearn.com/public/courses/330181/cover/47e0125e-75ad-4946-96d3-54bbc444a188/330181-eng.jpg,조현영,"₩49,500",초급,"백엔드, 웹 개발",4.9,27:21,"Node.js,Express,MySQL,MongoDB,Socket.io",2023/02
inflearn,IT 회사에서 비개발자가 살아남기 위한 모든 개발 지식 A to Z,본 강의는 멤버십 구독 개념으로 한 번 구매하면 계속 추가되는 수업도 수강할 수 있습니다😃,https://www.inflearn.com/course/it-개발지식,https://cdn.inflearn.com/public/course-325903-cover/335d6f7d-bb22-4ea8-b1dc-131d79b721cd,그랩,"₩55,000",입문,"기타, 기타, 교양 · 기타",4.7,3:37,커뮤니케이션,2020/10
udemy,[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] Part3: 유니티 엔진,"유니티 엔진 사용법 및 제공하는 기능들에 대해 알아보고,
그것을 효율적으로 관리하는 방법을 배우는 강의입니다.",https://www.inflearn.com/course/mmorpg-유니티,https://cdn.inflearn.com/public/courses/324817/course_cover/b4a8c062-588e-4cd8-b662-f544dfb76882/rookiss-rpg-3.jpg,Rookiss,"₩88,000",초급,"게임 프로그래밍, 게임 개발",4.9,19:53,"C#,Unity",2021/04
udemy,앨런 Swift문법 마스터 스쿨 (온라인 BootCamp -  2개월과정),"Swift문법을 제대로 이해, 활용해보고자 하는 철학을 바탕으로 과정이 설계되었습니다. 코딩에 대해 1도 모르는 비전공자를 시작으로 네카라쿠배에 입사할 수 있는 초고급 수준까지 올리는 것을 목표로 하고 있습니다. 그림을 통한 메모리 구조 등의 이해를 통해  직관적으로 이해하고, 전공자의 지식 수준이상으로 올라갈 수 있는 2개월 과정의 부트캠프 입니다.",https://www.inflearn.com/course/스위프트-문법-마스터-스쿨,https://cdn.inflearn.com/public/courses/327472/cover/84059e1b-882e-4b51-8a71-801f129fb105/swift.png,앨런(Allen),"₩1,430,000",입문,"모바일 앱 개발, 프로그래밍 언어",5.0,80:33,Swift,2023/10
inflearn,데이터 분석 SQL Fundamentals,"SQL의 핵심 요소에 대한 상세한 강의와 실습을 통해, 여러분이 SQL 분석 전문가로 성장할 수 있도록 흔들리지 않는 뼈대를 만들어 드리겠습니다.",https://www.inflearn.com/course/데이터분석-sql-펀더멘탈,https://cdn.inflearn.com/public/courses/328644/cover/4afb5f07-cd68-453b-9641-efdb42628d2b/328644-eng.png,권 철민,"₩55,000",초급,"데이터 분석, 데이터 사이언스, 데이터베이스",4.9,14:7,"SQL,PostgreSQL,DBMS/RDBMS",2022/11
udemy,리눅스 입문 - 개념으로 탄탄히!!,"리눅스의 주요 개념에 대해 공부하시면 리눅스를 더 쉽고, 더 강력하게 다루실 수 있습니다.
기초부터 탄탄히 쌓아나가시길 바랍니다!! :D",https://www.inflearn.com/course/리눅스-입문,https://cdn.inflearn.com/public/courses/327107/cover/2b362f3d-3267-4d92-a349-4cd0ae4ce90f/327107-eng.png,ProgCoach4U,"₩55,000",입문,"시스템, 데브옵스 · 인프라",4.9,12:37,Linux,2021/06
udemy,대세는 쿠버네티스 [초급~중급],쿠버네티스는 앞으로 어플리케이션 배포/운영에 주류가 될 기술 입니다. 이 강좌를 통해 여러분도 대세에 쉽게 편승할 수 있게 됩니다.,https://www.inflearn.com/course/쿠버네티스-기초,https://cdn.inflearn.com/public/courses/324190/cover/ed7c4e72-871a-405c-956e-85c830ff2ca6/대세는 쿠버네티스.jpg,일프로,"₩55,000",초급,"데브옵스 · 인프라, 백엔드",4.9,11:2,"Docker,Kubernetes",2022/04
inflearn,빅데이터 클러스터 구축 패키지; 성공을 향한 로드맵,"High Availability가 보장되는 빅데이터 시스템 또는 분산처리 시스템 클러스터 (HDFS, Zookeeper, Spark, Zeppelin) 를 직접 구축해보는 코드랩 위주의 수업입니다.",https://www.inflearn.com/course/빅데이터-클러스터-구축-패키지,https://cdn.inflearn.com/public/courses/332277/cover/ec97d2c0-3b3f-4270-bfa5-decd65f61c8b/332277-eng.png,J.PHIL,"₩99,000₩69,300",초급,"데이터 수집 · 처리, 데이터 분석, 데브옵스 · 인프라, 데이터베이스, 데이터 사이언스",,4:51,"빅데이터,Apache Spark,Hadoop,데이터 엔지니어링,cluster",2023/11
udemy,홍정모의 따라하며 배우는 C++,만약 C++를 쉽게 배울 수 있다면 배우지 않을 이유가 있을까요? 성공한 프로그래머로써의 경력을 꿈꾸지만 지금은 당장 하루하루 마음이 초조할 뿐인 입문자 분들을 돕기 위해 친절하고 자세하게 설명해드리는 강의입니다. 초보로 시작하더라도 중급을 넘어 고급 프로그래머로 가는 길목에 들어서고 싶으시다면 최고의 디딤돌이 되어드리겠습니다. 여러분의 꿈을 응원합니다!,https://www.inflearn.com/course/following-c-plus,https://cdn.inflearn.com/wp-content/uploads/C_hjm2-1.jpg,홍정모,"₩121,000",초급,프로그래밍 언어,4.9,48:27,C++,2019/02
